,Ytrue,Ypred,R2,AdjR2,Y_EH,R2OS,InsampleBegin,InsampleEnd,OutsampleAt
2005-11-30,-1.0485822210082003,0.851033466276433,0.7985720848498064,0.7740077049534413,-0.8165019764906963,-65.99696788250985,1982-11-30,2005-10-31,2005-11-30
2005-12-31,-1.0353358605727812,0.486122404147249,0.7964504365233027,0.7716273190261445,-0.8087990474252497,-44.106851497735484,1982-12-31,2005-11-30,2005-12-31
2006-01-31,-0.9710264212704072,0.7722662090044363,0.7926196710589197,0.7673293870417148,-0.7648946594273267,-70.5238292738647,1983-01-31,2005-12-31,2006-01-31
2006-02-28,-0.7784280119938335,-0.992967069654163,0.7880444253017457,0.7621961844848854,-0.8068112268100307,-56.13333415561851,1983-02-28,2006-01-31,2006-02-28
2006-03-31,-0.7084395780813469,0.10624595455274771,0.7852777353218237,0.7590920932878997,-0.8658394034080696,-25.789926125787122,1983-03-31,2006-02-28,2006-03-31
2006-04-30,-1.0183240540550067,0.43110047253081074,0.7844242244323129,0.7581344957045462,-0.9519757160995969,-476.2337129841468,1983-04-30,2006-03-31,2006-04-30
2006-05-31,-1.3131797739516815,-0.45656297774868126,0.7837907658812437,0.7574237861106636,-1.0236361749636171,-7.752764318731666,1983-05-31,2006-04-30,2006-05-31
2006-06-30,-1.4847868444373344,0.6643238520130572,0.791895018904744,0.7665163626736152,-1.0830168778750244,-27.612949849299504,1983-06-30,2006-05-31,2006-06-30
2006-07-31,-0.9783043154446044,1.5930826228651915,0.7941504472442957,0.7690468432496976,-1.0787692144981427,-654.0978326995993,1983-07-31,2006-06-30,2006-07-31
2006-08-31,-1.0793957883193748,0.39938271876198606,0.7938784651109323,0.768741692563485,-1.0415802869134572,-1528.2079009497975,1983-08-31,2006-07-31,2006-08-31
2006-09-30,-0.6786429076079521,1.5580241037358147,0.7916352968507475,0.7662249671983996,-1.0045863555734322,-46.08885755892445,1983-09-30,2006-08-31,2006-09-30
2006-10-31,-0.4910868841372221,-0.7317743463129138,0.7937965471646137,0.7686497846237129,-0.9501614579298762,0.7251217001182386,1983-10-31,2006-09-30,2006-10-31
2006-11-30,-0.4805078747900621,1.4528485437091008,0.7942759460174897,0.7691876467513299,-0.9011096032818416,-20.129136212192872,1983-11-30,2006-10-31,2006-11-30
2006-12-31,-0.6834370581413896,1.6670847787871952,0.7936543110586481,0.7684902026511662,-0.8916105078965975,-126.49052281711907,1983-12-31,2006-11-30,2006-12-31
2007-01-31,-0.5943544355394542,-1.0489553700187193,0.794077192832801,0.7689646553733864,-0.8802019936424083,-1.5292495137798148,1984-01-31,2006-12-31,2007-01-31
2007-02-28,-0.2787159634455728,1.0035153499073104,0.7929025174346684,0.7676467268779207,-0.8062411845814648,-4.90807909347304,1984-02-29,2007-01-31,2007-02-28
2007-03-31,-0.12500414576523192,1.0444711844487444,0.7903374017912775,0.7647687922536284,-0.6874236217628199,-3.3237584816167356,1984-03-31,2007-02-28,2007-03-31
2007-04-30,-0.1782480957384036,-1.0912123007431966,0.7874099485359332,0.7614843325037298,-0.5567697468929268,-4.817361452727951,1984-04-30,2007-03-31,2007-04-30
2007-05-31,-0.07424866802485525,-0.9899324650215967,0.7848121111071964,0.7585696856324642,-0.4663641821509518,-4.453345426290513,1984-05-31,2007-04-30,2007-05-31
2007-06-30,0.01550585531426285,-0.23778044333519532,0.7875964316610196,0.761693557473339,-0.35687401778758804,0.5373516731239287,1984-06-30,2007-05-31,2007-06-30
2007-07-31,0.013466234874428412,3.372796729670087,0.7883447538115071,0.7625331384226666,-0.28766310353935004,-123.45126765709341,1984-07-31,2007-06-30,2007-07-31
2007-08-31,0.12255445092929362,0.16348170477779744,0.7925362782213076,0.7672358243458572,-0.22629897003269844,0.9862361719612135,1984-08-31,2007-07-31,2007-08-31
2007-09-30,0.30425575516008635,-0.2720664830837394,0.7955133103891279,0.7705759092170703,-0.14782260703768363,-0.625186902880404,1984-09-30,2007-08-31,2007-09-30
2007-10-31,0.3738866757140261,-2.370687506810484,0.7951599334024133,0.7701794374758784,-0.042090233652142026,-42.53228860426003,1984-10-31,2007-09-30,2007-10-31
2007-11-30,1.1541721567385241,0.7215486287994071,0.7943829779823065,0.7693077313947829,0.1327624255756558,0.8206008889048395,1984-11-30,2007-10-31,2007-11-30
2007-12-31,1.2262179005045712,1.123646189820319,0.7946231484959974,0.7695771909955091,0.2832558119706702,0.9881677664720301,1984-12-31,2007-11-30,2007-12-31
2008-01-31,2.629275303593747,1.5980027427591956,0.7871412682619896,0.76118288634272,0.5586837569065681,0.7519392503124611,1985-01-31,2007-12-31,2008-01-31
2008-02-29,2.6226794650161622,-0.0004950771630462814,0.7902286421511159,0.7646467692427154,0.8387765129820247,-1.1622799903241066,1985-02-28,2008-01-31,2008-02-29
2008-03-31,2.7125853236110085,1.1809897034631247,0.7924162464919,0.7671011546006683,1.1174599121456112,0.07806869077826484,1985-03-31,2008-02-29,2008-03-31
2008-04-30,2.262638615005113,-0.06649989259163343,0.7909478263877111,0.7654536588740173,1.342173188114696,-5.40288452650634,1985-04-30,2008-03-31,2008-04-30
2008-05-31,2.461387005635161,0.8403555453369215,0.7864845144240742,0.7604460405733515,1.5869652651907693,-2.436695019279663,1985-05-31,2008-04-30,2008-05-31
2008-06-30,2.24963881513299,-1.121442003906615,0.7868633107069913,0.7608710315249171,1.7996737016111388,-55.12813887390808,1985-06-30,2008-05-31,2008-06-30
2008-07-31,1.942572397095777,0.5783146782338671,0.7844940107854317,0.7582127925885331,1.9635053658047081,-4246.4785156791195,1985-07-31,2008-06-30,2008-07-31
2008-08-31,1.6954861311687517,-3.4293104614117014,0.7769061860699429,0.7496996233955456,2.0956653113501806,-163.00016491604728,1985-08-31,2008-07-31,2008-08-31
2008-09-30,1.9894124751871272,5.462374851427671,0.7755896069754877,0.7482224858749374,2.179189343195041,-333.89881207010103,1985-09-30,2008-08-31,2008-09-30
2008-10-31,2.326195770064015,-0.9136245686019842,0.7589173285398764,0.7295170027520563,2.289187130150985,-7662.648994490572,1985-10-31,2008-09-30,2008-10-31
2008-11-30,1.997051938226656,0.283404772352164,0.7572521938343639,0.7276488028385546,2.225964793614276,-55.04055771809846,1985-11-30,2008-10-31,2008-11-30
2008-12-31,2.366720527521276,1.515532037859578,0.7573093597791325,0.7277129402400022,2.2003688998647877,-25.1816718466572,1985-12-31,2008-11-30,2008-12-31
2009-01-31,1.5080415262167497,0.6104313799270077,0.7413207019763546,0.7097744461198124,2.079914520125362,-1.4636348009787623,1986-01-31,2008-12-31,2009-01-31
2009-02-28,0.7632771072921256,1.8056008675835094,0.7247447040191357,0.691176984997079,1.9299783693540629,0.20184738593422002,1986-02-28,2009-01-31,2009-02-28
2009-03-31,1.0982750469678912,2.515740141521411,0.7157482783936011,0.6810834342952597,1.7936671734873362,-3.1549443168443805,1986-03-31,2009-02-28,2009-03-31
2009-04-30,2.089647191720964,3.223722788043981,0.7212563209109182,0.6872631893146887,1.7776680111461336,-12.21395380472796,1986-04-30,2009-03-31,2009-04-30
2009-05-31,2.4758024937570706,3.8196098044709585,0.7193096232411987,0.6850790894901253,1.8309910208122624,-3.343186578949534,1986-05-31,2009-04-30,2009-05-31
2009-06-30,2.292108086908229,3.325485614478179,0.7170896268234074,0.6825883618018717,1.8906532163862102,-5.625895213094728,1986-06-30,2009-05-31,2009-06-30
2009-07-31,2.2506047231876525,3.639426194049125,0.7178890063333183,0.6834852266178693,1.916772441186263,-16.30757337877644,1986-07-31,2009-06-30,2009-07-31
2009-08-31,2.117585779323909,3.392185319302237,0.7187587701787954,0.68446105922499,1.8959114421122525,-32.061052674780484,1986-08-31,2009-07-31,2009-08-31
